Address,Average Locked Celo Balance,Average Locked Celo in USD
0x0e29ce1ac2fa877357c8ef9fbab9398ad698e46e,17661.8137187125,7815.64693409226
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,17400.559220858333,7353.445409232761
0x34e1dfae8bb6f3667e563826b67d7085ed818023,17272.560997906767,9553.8804060913
0x3a5260cb787b217cf6b4c632394110cbb00405b7,17214.635632785445,9360.224650650145
0x5ed1b6664850ae88ebc8531e0091e6c20a2250d8,16963.937152869566,8719.315899548856
0x70fc0b021dfdbb9a106d1ed8f35f59d3f23ecb7b,16806.21533543449,8860.606674680028
0xf6b7f960fa28eb84190c8d482726138246539fe7,16708.580866064647,9236.484242869852
0xb58c5c9b8debd3b6e6946c0278b23b25cded2773,16648.25125745224,9052.26895043816
0x81ae1c73a326325216e25ff1af9ea3871195036e,16228.269435181006,8823.883745798941
0xaf426c2ef6e5665c54beb4bdaec6d98191f1e350,16174.872359073519,8797.906123944356
0x9fed8fda2fb01d40b5118af091b1d8a306640c5b,15968.795180747207,8688.95801156453
0x3b437b86c9b809fa120b074fcfad8bcca2eac229,15947,8681.7301905
0x5be8cb599adc88bbdb93d1e5aefb10482067faf9,15909.559423996812,8650.613560915941
0x13f05affb257f87535d5ae51de23fa53dc8ccd3d,15631.418657017799,8499.763846720665
0xb433031eb648fa4d2c63371c41a24622656553a3,15538.145761664846,8448.67908287999
0x57d9134d808d682ae69fecd7772c091a5f23349b,15478.515015914529,8416.238836730345
0xf92083dffae1c37f52750262e6e105c02828d96c,15352.915765489544,8347.957521626877
0x495fac5989edf81e04d91da73e8e41c6d097f68d,15322.14541187619,6443.594606300928
0xdc0988cdbbec89c7ae3b9593c1c46ecb9048a079,15250,8399.712199999998
0x43573482b6ed9403a9e9b44a208c5e74562e1651,15088.639906324062,8204.214464353197
0xf02e1fb0fe7f3962818cf3a1301d766a511ff17f,15045.031720700377,8180.539380606709
0x7f02f8ead20dd59ca8293d914cb885e443f6f6aa,15000.750000000002,8124.251192250002
0xdda4dcb9eb4d212421333af85c98bef1f0ded135,15000,10141.095
0xf505be37703fcd9a1c7f8e8f5921699963cb1450,14974.039299883012,7030.040594970691
0xa18284fa2eaddc5a80c21fe6e27d4cc552c4dcf4,14857.19570353214,9843.420995824488
0xf2e14f31ca60d5b4b93d72edb6ed61e5ebacaec3,14836.638693950394,8111.705782749468
0x7e1ccf53b9a878886d5e119f58c31ee1a9142e22,14828.42400331547,8535.267639485332
0x00387a51b916883c1100ef3480ef93dc6c30ba03,14451.80659749183,7953.433136290204
0x676033ac364a87f436f9ad26d9b63f7aa832acb3,14325.612867882834,7788.8884789751355
0xacdf897493a6000dbe256791e8a2becbb405fd4f,13988.566415799747,7606.100177591062
0x5171b3849217b9f4f894f51654f83e80c20bdd9c,13971.830092917115,7756.802992866916
0xa9bd1f5c46f58d6e2bcf24fd78287b5a6656de84,13946.257325137936,7583.091421869529
0x96dac5328514825262d8e4ab65ce2b3f1cfe0837,13925.336442468868,7571.715919348929
0x1ce72a37f7877e0af43a67a43507191a2276cd5d,13778.387524020503,7639.047100157109
0xf0e4c4372a2b9acb20da8195536600981cb3a805,13776.5282197672,8084.15040172789
0xc8a81d473992c7c6d3f469a8263f24914625709d,13659.887045813111,7215.20326993355
0xc24baeac0fd189637112b7e33d22fff2730af993,13653.225009196198,7212.615441384405
0x3b9f5bfdde4993577bfd52447efe49bac4b0842a,13647.665174499658,7420.691745578058
0xb35be22bccb0db9dc62967dcf15feb97c20f854e,13634.462339835693,7202.934069295847
0x997490f08b9b99db00657e2b1bbec180cf804a27,13599.392745897037,7394.313719649764
0x35c824ef6de5c53cbab54d547623d2cfb91af938,13384.155503294962,7277.526305703269
0x37fb5487e55d79c4b4956ea6ca874b678a268153,13281.831055155993,7242.273334575365
0x5f49e61f127d315ecde1702430ec991daaa9c3bf,13223.955614575856,7190.366613053861
0x8b53621ae4c0e138ff58df4e2283dc19518df12d,13045.42368066409,6708.363009353673
0x723af7c4d75acaff6aedaeebdbeec4fe5ccbc3c7,13006.215445281787,7228.0520031050155
0x0a611e28536dfb0a5f07ad5e00e3f50923d78500,12933.33333333333,6655.779483333332
0xf3bbec1104ed38d807ba979b85e22b16b7a5a0d6,12909.654434299484,6677.319296878152
0x99cb2684ab6f51aac58bed6807a9daea80fdd2e5,12819.140762658213,6668.826473779132
0x007722fdfa83dc997623617a4617014c2452502b,12765.645000000002,5790.196579342501
0xaed5104cb86a27d7d607a9041dd6dfb7dfad1b56,12750.573982569185,6554.218299573134
0x8d224cb2e2c4ae5a057453a04a4d47d17d6e7d37,12662.609242384271,7966.792831988561
0xbb25184b9e3a8eca942d01ebb2e5e35ad8081bc5,12487.323007762594,6938.1018346452865
0x1aef9bf15de73adba318fc8aea3d2f45d120cc8a,12442.720277000502,6827.624228760178
0xb6bcb68c2caaf376dd16900cac7a1a7ea221122d,12426.049168348467,6386.878670398878
0xd72ed2e3db984bac3bb351fe652200de527effcf,12408.369679714233,6746.8692189281255
0xa3d3bc7ae0ebe35a79a571d7f2400078afeae3aa,12394.985410887659,6739.592544695799
0xac6492d439b3b812e822d1e975338f48bdd0b1f2,12393.835597769763,6738.967350582191
0xc627459bfc70cd7b6719d5b8030c3bea7825ca7e,12393.835597769763,6738.967350582191
0x7328b986cf7e7a1baf62e257aafa66abda4109ce,12393.835597769763,6738.967350582191
0xae255cb0c703bcaa63f2769e53813a57740a8867,12344.093857979298,6713.477332427748
0x2de40d8f95dcb6eee285477be07898fe5b4453aa,12168,6624.399132
0x3c86b6a27a074c1c4cc904d8808a1c33078db4e6,12083.077313355636,6519.544417279913
0x049e2561c77394602e7a938dbb41f929a1a7d2db,11993.468354879376,6522.228420280982
0x7b3859147b1c173fff7182e58a4ec81c1d287224,11801.732006264581,6417.018922728756
0x2b92cf46bed52585ae60ed239b4a14c45947cfd4,11691.167175,5173.536327723749
0xfe38631e7e164d20754387f7165b9c5b427da17b,11646.157801641224,6332.427677354827
0xd5fb8a8e6e81bc77d7d807c05b5b8aeae7c2a458,11570.093481051279,6291.0688174486795
0x5282f82f82e9a74e186b8ee18cc76808b78dc383,11569.547470005782,6290.772489002536
0xacf0e11ff39ead797475a1694fcca94a0e94784f,11569.547470005782,6290.772489002536
0xab0c16bbd78d6b9f4503d81d859a3ffb64486f9a,11569.547470005782,6290.772489002536
0x1e554ac038114c0a69834be928fb95e5aaf18950,11569.547470005782,6290.772489002536
0x1d511366feb1ed330925b2d51645bb5c607ea6d4,11569.547470005782,6290.772489002536
0xb29438f402da218180bba79fbc0fadd3e9e151aa,11569.546156232544,6290.772299007299
0xc64df5be250264bf2888591d87cdeb13bfadc501,11569.519399259638,6290.756736500413
0xbbc724bdf633287e8bc18ac45800e2ed13877a73,11569.519399259638,6290.756736500413
0x4d540ec31f9cc5b1d10a329eb4eddf52cb3dc000,11568.863288129302,6290.3999180708515
0x5e69cca114a77ab0a5804108faf0cd1e1c802a5e,11568.711954245025,6290.344108279708
0x614b7654ba0cc6000abe526779911b70c1f7125a,11568.711954245025,6290.344108279708
0x588ed7deeff8df7c00ff187c398936b101583ec7,11567.983347762163,6289.924399914454
0x1ab89fa8bdbd48f4426379abeb59803dd5283e3f,11567.983347762163,6289.924399914454
0xcdd88f80ed52afec9d670f5a6da8940eee716f45,11567.934753022215,6289.990308795731
0x3d451dd723797b3de938c5b22412032b6452591a,11567.934753022215,6289.990308795731
0x1dd301feaa72f4c07b3ca56ce0c27e98e66b77bd,11567.714531852136,6289.792296471575
0x061e9958028dcaa66fd8b255ad95194203b6c4da,11567.714531852136,6289.792296471575
0x0e47ea88480788289bda37d8ae0c2cd680623cfa,11567.541854615427,6289.682030227755
0x5402172e972b31fc9f0383f53f45823ab5037379,11567.329608241627,6289.567968836637
0xe5f947368c986dfe7a025b9b35dee3e5ac3a330e,11567.329608241627,6289.567968836637
0x7ad4c2fc79cbd6304b178544df219797f3dff87a,11567.117257753862,6289.48070936944
0xf0b25502595911b64de75f453b34557c1b2c4760,11566.645023301702,6289.220469117644
0x77ecf3c7ac7082344edfee10e41edb72fa3d1951,11566.491222357306,6289.115112401323
0x249ef45381b29d9955b365c33f202127499b873f,11566.272727267818,6288.993480630822
0x474df04481f778b46fc71204c72b6a8be396f0ff,11566.161769138482,6288.931006699414
0xc7d5409fee80b3ac37dbc111664dc511a5982469,11566.123551220995,6288.913162320873
0x1819b44553fa39a983d1c92238e1f18aee30ef51,11566.123551220995,6288.913162320873
0x089b1654325cce14fb3e2dabca2803bc489e83e7,11566.108982825413,6288.919544996774
0x602b65795bcc64b2fb329ac004236e194f077158,11566.040897263665,6288.86636547071
0x3dcf2ed8dc84a63ffd2bfdc3cdb2fa0b1aeafe5c,11565.650212986306,6288.643334066318
0x5f2e4e239bcd86e1cf97538ea7d5e2ec639a3bc4,11565.650212986306,6288.643334066318
0xfea3a9f2b28e9eea5eb14be130c7c79459b2aa5e,11565.265269608592,6288.473713118418
0xddbca691842fd452d8f53575fdfdc2314eb3ad57,11565.252897668708,6288.442762120791
0x43fbd2b45ef5c042f821d24e14933c570e05ef78,11565.177080815976,6288.413826534889
0xcc5dbdf5c397d69dfc28da44f690492942c2910a,11565.00904007459,6288.309196863553
0x00a9e8869e40e038d0fae63d825a732e6fff48d1,11564.99342206801,6288.29573509724
0x989f3f2684f96b8cdec308b4e7538a5a062890f0,11564.16902308442,6287.924249172302
0xe8302a78c4eb56ac1cd1d6aee25719dc54c63e59,11564.16902308442,6287.924249172302
0x17521f6f262b86b9f69566ab0eddbd96d38ff2d7,11563.420911828036,6287.470865786323
0x9018f223b37bee553721ed0bc93435239129c8e6,11561.593289582963,6286.477118200105
0xc2023e0d13f53d181f29b99d829cd75628337d15,11561.024877814052,6286.156190884324
0x9c542c0b5af5e04e2d1e67cf1fc176e91bc18da0,11558.867739326066,6284.971927341343
0x943e9a5c750adcc467575f4fe81bf6b1c3a2aed7,11557.08452735192,6284.264266503156
0xa65c5c32b58012d188f56e9305437fc545f99614,11556.789172687257,6285.360166859112
0x17650cbf3b536b4ad14cd3347eb830e27b9c4396,11556.789172687257,6285.360166859112
0xdd431a27adce5b957fe2fe877a65f0e6304d68a0,11556.789172687257,6285.360166859112
0xda71a321c75a0fe76073384bc52f6d583eaec517,11556.789172687257,6285.360166859112
0x670e94d7a79361b8a9b5599301c0f44ae7139d34,11556.789172687257,6285.360166859112
0x5098a28bfa2da3183e36c009c7d63093b66441a5,11556.547213749529,6283.706512161654
0x81cef0668e15639d0b101bdc3067699309d73bed,11556.547213749529,6283.706512161654
0xe6d00b30a16eb21d2c3b4367c90ddeb4097a78a5,11555.11874593422,6282.943748322908
0xc3957f7848d6b09dcb29d784036b0a302555e75b,11555.11874593422,6282.943748322908
0x31caf587f96b7c6fc8f33eb07ad854a21eec64d9,11555.11874593422,6282.943748322908
0x30e0bfc25df7642ee19ff4fbcbe9ddea4d1935bc,11555.11874593422,6282.943748322908
0x2bdc5ccda08a7f821ae0df72b5fda60cd58d6353,11554.202848945635,6282.414669681776
0x48de6c6668c24e5bd113d5c46d813c50fe2204d1,11554.186648729563,6282.437922784447
0x112ff12927cd6f924d80b9aba32e531733b602ff,11554.186648729563,6282.437922784447
0x1f15d4210e34dfeeec087c906b426509da1b01f1,11554.172188705868,6282.430127793091
0x0ebdccd9091efb1243417bdf3addd63132962586,11552.55847536811,6281.520567611653
0xadbe75cbd14f92ba2d233b6b81e80d4634fabb2a,11552.322596064778,6281.424435977358
0x6964a0c39fa7f63c59f7dc77ac1802f24e2649aa,11551.959927111917,6283.176984004019
0x2edfe9e0c9ea37e9459da3b846e7f1bcce062494,11551.959927111917,6283.176984004019
0x5423c03551641336b3d5886f85f882fd2bd5db7e,11551.959927111917,6283.176984004019
0xc3722118ccf6dba9fe35d8bedb09332c85174d57,11551.959927111917,6283.176984004019
0x822d6b9bba2a3e460f3ab45faaed98993522a8f0,11551.646058022847,6283.038091700953
0xbb59448319755708d06dacaac017308129fffdbb,11550.955393009528,6281.469194768891
0x28b5f40c3f5883021408ce79f20fcf282e873236,11549.023361675996,6279.669197882012
0x95ae59515915d6c493a846ae022f93726652b50a,11547.060363588009,6278.551833109151
0x39b01620ecdeb8347270ee78dc962b0ea583b57a,11545.804872392386,6278.7503057598
0x45d8170f30b0d408196ab0e14af47d77b18f0a38,11540.930985452562,6275.287881873472
0x48ac52662cbf32f8fc0cd8c1122c7560b482c2ad,11539.583408545303,6275.954598018582
0xad82e4cfd4fdd1fb99821dac241695a8ca88d971,11537.633060228743,6273.449100069843
0x92aae14a531086a665daff6eedb5b71e00acc6d1,11531.396564354407,6270.032747090077
0xb2728edcc9c255c2d053ea6cae31cfd584b758d3,11480.86212963006,6244.061642726676
0xfce0779607246eb5121a5a4192d6ac4a758c217d,11480.86212963006,6244.061642726676
0x394b846e0ecf83ef350a2a7ccb7be0c6552e7cbc,11480.86212963006,6244.061642726676
0x00751d4e4861adffdddfca5ec27703797a3b9349,11453.904268187996,6227.819078670848
0x88f243bc0f439549dffff3c8c60b82f298116c9d,11450.454929378182,6233.856232629926
0x10bcb8943b7bf9b33e4d510feb212bd20b1ce9b2,11450.454929378182,6233.856232629926
0xed32008db382d078babb0eb6f91df0207d909899,11446.984617490672,6228.82877214599
0x71dcc67baeecd9308e341359f70b782d9c3565b8,11421.271713170734,6210.1483353183685
0xe51662a4448cc9994df7b28e4f0b38d678958b0d,11421.271713170734,6210.1483353183685
0xf2d053945ece280ae67433c4391cecb26ca2b616,11413.714794862577,6206.0706697169235
0xd6dcbbc16ce0fbc95866a881f8f1728c48181507,11413.102288437245,6213.520710127664
0xe63ec388396912f52d73c6c9c6d06e629d7aea39,11413.102288437245,6213.520710127664
0x9f49e9ec7199455dda0b116785470fbafb4c0b50,11411.032017097083,6211.623981639016
0x2b66f23c2987597225d36872a52a3d3337386054,11411.032017097083,6211.623981639016
0x340a63600bbd6edf1d3283cd8c15f2962d41bde8,11399.340475618284,6198.2231074971
0xced2449ccd1aae8077ec0670224e663ce19c8fc4,11399.152931569553,6198.122398109609
0x8cc5de79fc6c21531577f7b3d62c8413fb3bd303,11399.152931569553,6198.122398109609
0xd922294516b8e586aa2511daf89e89af97a976ef,11399.152931569553,6198.122398109609
0x90b056b00952d71bc7866c067b49f5b062098ac9,11398.49824713122,6197.76703621422
0xddc60b465c204aa7358ce4f009d2dbc65af5c4b4,11396.716993033036,6196.798505299578
0x12125d1b7f01f32b3a741a6b97cb46f714f273aa,11391.377286514178,6193.895124585451
0x2fd49e97262d505fd76bb6e0e06ec10e1fd54589,11388.034939751344,6192.077711380766
0x233c06edc757003ca4ec078012f517f21a24c55c,11388.034939751344,6192.077711380766
0x897c683206ddb5f134f451527c2b6f5e837407de,11383.517494776466,6191.771783790332
0xdb2e80840f40033761a5cdfa3b09fe24f95a4aaa,11381.889516702438,6189.611124816432
0x29c9ca0186650063ba6fcac3a952613b11d6bc36,11365.505634949875,6179.95150547663
0xe34cd052e59ff830b286a125c52dde568ac8bd48,11360.668869255423,6183.475985419787
0x02dc997790352e12fa90eb1a937dfef4bf8dbbc0,11334.884368252999,6164.597857731086
0x8580db53c3ebc56230662b771cef2707e92ef83a,11334.00771211825,6162.433796826545
0xf2aadf8ff2ad7e5c1efb0d45cb622618ba6636a7,11334.00771211825,6162.433796826545
0x9e8a03768c2711c22bcc7999359d6655b7cdb710,11314.472654184021,6154.957267234139
0xd035bb394d373de77f9599c9be39df0bb08fc9ea,11309.893867200883,6149.6069168817485
0xc5dc71962412bf1e1139e7242c45ddfd32630252,11308.15849162375,6148.663327026443
0x48a034609020bfeb7200dbd83845467f80c16ebe,11308.15773438338,6148.662917361636
0x4a7c122ccfdb87fd4a5cd8b571bbb933d43d32ea,11308.15773438338,6148.662917361636
0x34fa6dc978f57263ef192b2d11b0ade827fb4c9c,11308.15773438338,6148.662917361636
0x8d1a5ef84252586f0f841a9fcf4e31f23c4c21e0,11287.84987390507,6139.727033860759
0xab6eee9da588d38b43b1d2ea404e824fa2bf382c,11281.264503639473,6140.925237950228
0x758d1000fb3d37f88ce3ba880882898a3b0ca3ab,11243.463593884058,6113.459028106569
0xd19fb36b7f433fe13820767ef6d0e26fdbab68cc,11243.463593884058,6113.459028106569
0xcd185604ad26bb28d9302f4cafb31f706f272590,11191.253087181163,6201.69235181746
0xc1a42a4550301b16eb557b46c15d27c222761ef7,11129.418444951596,6052.314259290709
0xc538583c030227de48e3279c1009646f29dc097e,11129.418444951596,6052.314259290709
0x82f8bcf96f24ba60ef041d192c7ce04c907e2fb8,11121.022165719516,6046.89286905888
0x0339df3fe4f5ccc864eae8491e5c8aec4611a631,11098.914417678689,6034.649995135238
0x44a7af700aca1b24ecdb818df4d202772d606cb4,11098.914417678689,6034.649995135238
0x399b3d48fdcd668d274afc6f4be05475a325c6c6,11051.73317933965,6008.833786428736
0x020e468c252ff18261b1996d25f0fff4f830cf7a,11051.384974782675,6015.658837722759
0xc8d1dc1ac8e0ac039a8b1284ef687d557f812e5c,11040.81789716731,6003.355434964406
0x6ac7e3d0bdeb78ddcf3d9b15208b50c08271c213,10977.841536899943,5969.068741552389
0x206296befffb68fce658535d443c732892162005,10977.490295144607,5968.877758090343
0xdf9121affb220e9095c875a79c3d1fa3ebee4105,10908.220503727942,5937.240843179398
0x6e5a2624ae582c96c5a12eb168afa532a85ae829,10895.704418838728,5931.141214500744
0x437ccea068f0d485a6a7c7d7fbb1574469cae60d,10884.09060313863,5975.828126767049
0xcce9dd9f75c45c998586ee71b51b0adf891f16cd,10871.983207215893,5911.496464792896
0x85385118f1ce377fbd11f409a46aa7caa4ec0304,10863.163001290188,6008.683691474568
0xcfb0b712e3c3a71976a3ac16440b089ce9803e51,10796.10291403518,5811.239982067295
0x084efaedbd599eff54f00d1b57fab2f792555e79,10788.045139600907,5872.869615684504
0x69cd274c6acbc08f664ed7b2d54aab6615bc1d70,10755.519303526435,5852.324861929345
0x8c1bf342693772a04bb223ea949f915ebf72521a,10755.519303526435,5852.324861929345
0x307d958d9f0235058fe0a7e7e717a63d5ad6b143,10731.89651298549,5835.311496445636
0x5b9f5239b10f1d74ea89f88fe3d50db7ecd6e450,10723.28934728774,5837.00685909683
0xdd8067c6bb86c0f755188362c7089c1acd42b60d,10715.85399296371,5826.593082108611
0x8851f4852ce427191dc8d9065d720619889e3260,10690.021185124946,5812.170763848987
0x0e912990472bfe5948b5b7333ecf528d5da887cf,10676.778511829765,5805.341027684996
0x0c7610f8f4da332c77c9800012009ccfa48f23e4,10676.778511829765,5805.341027684996
0xb01e5aa3e9d76b17c8a4585e6bd5074cf4c785f4,10656.09081682013,5794.346595272363
0xe92b7ba8497486e94bb59c51f595b590c4a5f894,10628.517054299607,5779.099936014053
0x54d0d2e0f1cc1d7fb21e2350f14d79a1237605d1,10628.517054299607,5779.099936014053
0x3bebd7ed4ca0ce7bfd69fc6aef31ddd21c460158,10607.289630166939,5774.730458493628
0xd018838832f6112de72ee6cc9967c56b333a0d1c,10607.289630166939,5774.730458493628
0x5c886da5e3b0e63f979633bdeb2a17be49f2e829,10593.51485843685,5763.454913056487
0x2af540161cbeb58fdc99b159c76e390598860510,10593.51485843685,5763.454913056487
0xf6741dc4f5563a67966065d330a4351b410146b7,10574.710972450659,5871.058909007169
0x7ff6c32b2cfc9bc6abddae17056e6d81c516806b,10560.702126879678,5752.1267817810885
0xc764293de02189e248a8040a3d1b04eec599aa31,10560.702126879678,5752.1267817810885
0xbcc71f31a5987f10afd29f3be7119c05a14f5bcb,10551.826594599615,5744.5357441058695
0x249a6b2b260000b08f50a2480e2d703baf02e8be,10551.826594599615,5744.5357441058695
0x4fc4ea624db2e4a1d6195a03744d505cbcd9431b,10530.806851700096,5733.089014322862
0x4e3c453b4897451e6f84c6869f533ca04250259a,10513.264626060589,5716.461352158302
0x4a34787893c8e26411be77259fe7fa184d471d9a,10513.264626060589,5716.461352158302
0xb4b8bbd11d7b45a66ba8c7addb0b632f63ea7e15,10497.076221262514,5610.685202664204
0x6f381c60a8d94a1bbe4cb1c63b0f6cc828dff48d,10480.216864212509,5698.92762204264
0x59c028fd2d04ca2262bbb014535c3ae7d19ef0e1,10479.813154087771,5698.255214046235
0xfcb6755104dfe03fe7a8313bd48e54db6c2b03d1,10465.728889305841,5691.260746206693
0xc40f82f245180209bae60307b7ab07b60fa5ba67,10439.526295385884,4846.418144721217
0xf10a99e0f4d8b613543a3c48032b449f35a7148c,10384.499445924166,5681.830863675244
0x5a978084c4723261c662d678be8b11a1825df65e,10384.342909989458,5646.3497953853885
0xbe505db3e26655cd0a5488f396e391bfa523bea4,10372.769471778818,5639.8028416147945
0x3753096ad5e8e390c05324b9ca2b1856a3182b48,10372.769471778818,5639.8028416147945
0x54f10a9aaf1031149f4e43a9ab3ac1fe42651a84,10372.689890814603,5639.97669755662
0xd6fbd54b3bd307cddbdaf16b2f252ce6b1a189ba,10371.491921660594,5641.0385092524375
0x0f412760759a2fad4f07cee36bfdaa218814de89,10365.407598082336,5636.038518378187
0x07adf41f00dd7ec9c63c445f3fad5ccbdc2a7c85,10365.407598082336,5636.038518378187
0x8994ae56ce90b854b532ae183b2245c6ca258480,10334.96217973278,5292.12942075269
0xea11740878d662a4d4e9b9f0c7c04378acf1e869,10321.921543979406,5612.506576496197
0x0cfd558fd27a1d11a3d5d7023c148bbe3de42d6b,10298.860891994596,6075.7118756496175
0x25f57b3343646196aeefa69c106bbe3e3ba8fd8a,10270.412752039942,5584.365213413758
0x9dad21b39e02ae433a99076d90cf9055cc84222d,10248.436628767202,5572.865125370678
0xb434feb47d6154b4b4058df5c9fced123db9abf6,10238.941767290215,5567.312679682375
0xe17b899d1ba93249be07afa6ca670fe165bc5d17,10238.941767290215,5567.312679682375
0x131db5b3bacdf859f60efca8c0147694eeafcfcf,10210.286064814894,5551.708676476326
0xab98b3c66fb538c90359191067a5ea3af8e5739b,10204.905541511476,5548.794129846082
0x600d2bea9b9def3514c53e601b3283cfe406d044,10197.222463074675,5558.736769676959
0x5e7541fd3de78282834b2d0f165cf0bbde38fcc4,10190.048378359277,5562.90499822579
0x5f2117c3ec7604fbf48b8b80b80aba5fa39ba7ac,10188.137651443998,5979.648303175348
0x2119f90b0043572fc6b621878d335737433aba2a,10147.738744548917,4267.54305611594
0xc75c89a95300ea102bda7e5d99d756d549f9d749,10117.102027706047,5502.357527084224
0x997682499b0f8e4fb0465152a4a221c1c13b09ce,10106.769261457992,5560.966379191181
0x7c29dbde45f8fd36528d9b3b98c18d9b954a6555,10074.21004826801,6615.834025820225
0xd5906766fa2c56700270312f8c9049bca9939c11,10060.039854353428,5476.761185210572
0xc4c51aaca587f16006e9a5f6ccc74a99ebeb37a1,10055.077646662217,5468.38990772939
0xa61486fc99f22e5640c2d28db78a721705bd4158,10032.089242752909,5461.666299023931
0x4a8fa59c7e41204445b756e521a591a75e57528c,10031.98924275291,5461.611857873932
0xb6a0db24dd1a20183584cde5dd883f4bb3ae068c,10031.98924275291,5461.611857873932
0x35a5a989151683215ec36898bb4497f524556b69,10031.98924275291,5461.611857873932
0xdfbf9cc8dbc04b9c07f292bb9147c14ddf4152b7,10031.98924275291,5461.611857873932
