Address,Average Locked Celo Balance,Average Locked Celo in USD,Contract,Beneficiary
0xadfd48bae8f0948e7c840ecbbf9108451f7e9aa5,47.55867207063349,27.71838907908303,,
0xaf42414279382cf4d24ccd235797b365973c7e85,47.375,25.952421124999994,,
0xcc4b5ad991e1403f65e753f5b74fd82bd02debc6,47.36286114383723,28.940602445591573,,
0x5b621a7fe6a2fbb8e1b174a3aa18f7f8a79f92a6,47.2302900433127,28.85971562646463,,
0x3b8e8b944d90ad77bb1b78953ecec0ad50c0c1cf,47.224166871234615,27.1828134727234,,
0x9df805ec32db88731419e87d49b3d3de18580288,47.1980440633973,24.194579132232573,,
0x049f90d8a059cfbbcba842433791bdb20532ffc5,47.17427897501612,33.227407921582724,,
0x7943cc60c7ca5ea3ef4f1431dba21c0cae9672bb,47.0846561767889,33.27041856424157,,
0x976e620880429fa80282ec6901b0207ff6c10d77,47.083094914468596,27.10130046987662,,
0x1af83e4680eac4fffd43403f212682fb98de7a0a,46.91978186595953,27.008508173034162,,
0x901ef92142fe4cf2b5615d0124006932f29059fa,46.85063900888902,22.386714824186228,,
0xc743bc149455cacaba12f95a43181b0cc834d460,46.846608324680226,26.96217669164748,,
0x48f64ab44b426d21df1954dbb196e5b076906ac7,46.785264733931825,25.761029404662292,,
0x9402e348903782315b755ccb21bee904e9013410,46.68709504622126,26.873360666112678,,
0x70946c858653016b58ef956b843cf79020d9b8c9,46.664619984375,25.036020578118446,,
0x5cbb0dcd0c116e7119bac601e2825f4b4be2a74d,46.44968663044049,35.5373982905661,,
0x875fcfbfeb18a61c8f1dcd1e0f8ade8e9822abe6,46.398821875557346,26.707428969613993,,
0xf906f306db4ab53a6dd2a6b22a217783a09fc3ad,46.16589054318037,26.565641888331047,,
0xf733b50d326eb2f16b7b5bfd629f443104bcc7cf,46.08891027360591,27.498872261320038,,
0x374814fadd0f929f65d20b72e9abb0a71ca1acd7,46.05997540893751,26.824871960444874,,
0x9dbf8b3fb19ef7b0ad095b01ba2a7d3245218249,46.04232042544153,26.338468864292928,,
0x44514092e5764123729f47f03d34cbca89b27ee3,46.040035931262636,26.49849048943565,,
0xeebdd3b4d2662ae32a1f359600b9d8d1dcc037e4,45.872795987500005,25.86645402825758,,
0xd293dadfc53ca02e9b31051195bb00007987315b,45.84451723557337,20.68028994386452,,
0x3b78f6873d54808397c9c150afe8c2c04a55ef7a,45.80356352936755,19.545205022124662,,
0x6cb33d2e74a7a48930286209abac8cf311749189,45.62044476468439,25.758940605414892,,
0xd9258d05d044f775460bd856994b8778672a0d3f,45.6184875,25.221412513537498,,
0x5cb06326fa5664036e322d41b9f0d693dde1e24c,45.58568151475424,26.334764106801167,,
0xb6dde9585b4fdff1ddfccfb8e3c6614bca79814f,45.51457508583965,26.1995785997699,,
0x25f3d6bc0ab04dbeefd37ada247d7a97d4ed6d3a,45.465522428200444,30.409522846414806,,
0xfe364c480d85964aa573bfafcce37ddf04344224,45.45207361487598,26.16306202864187,,
0x534a16c4784f24affd6c8cdbdde67553bcf00a35,45.3690875,31.634004581162497,,
0x400a65bc48a80f5d7e750235ee3603dd95ec99ce,45.241088675471,30.25936751053758,,
0x57a00998a86a9b842e85931808c9625684337903,45.160118841102765,26.117877736290136,,
0x1b33b02e62d3dac639828dd7734f4c07ac9c1ee3,45.07500000000001,25.50902054375,,
0x274748ae3d50391167d7cd17db7c3c9703d2dda1,44.96910277751343,27.18156040927186,,
0x8c21dcd2caea53426ece541bb37a15234ce1dc27,44.95549769440289,27.469591792355438,,
0x67a9b168c82ff951fc86662eb138982c7e6be8e3,44.93947706056868,33.25687792988877,,
0xb66b3aa4e59746a72bfdcce4b4ce97380f6bb782,44.92001172125,34.36715550762948,,
0x84d3421909b81d71740d35718be980798d492c36,44.88253675627338,27.41552244479736,,
0xe464061a2f97b4fa386b295caef75886e138934d,44.87394013870684,27.41983675245099,,
0xe39b41fa95fe590ed98f2a4354bb85e1051a48f7,44.85175742317958,25.82091465685518,,
0x7e394360ba13b5415c6b4983b6e7aa15795fdf57,44.829789047009896,26.196555743603785,,
0xa4712102017b4222f929e563d20704dc0fb80942,44.71131365612479,26.12890640220113,,
0xcd3e1b4ea79d5509e1ec5b179933f62566bb80fc,44.69531232769992,25.97283259780614,,
0x51f85e362510d98b9fbccdabc4a6cec1216a4362,44.641808467778525,25.696081937726696,,
0x70c7ae508a2e6ca1acdde6eda736a5440a90d82c,44.49805967975128,25.61333930783833,,
0x5a6fe266582959c4ba000415e511dfbd682a55c2,44.41009744568479,24.85704974473,,
0x37d03d489d89a8983e763576c14f2314ed206020,44.3500971512777,27.901192514373378,,
0x34a3dbf7519f1064b57554c59c351289ea8b67f0,44.33838158483644,26.438523449329526,,
0xa46dedbbd04f2b86c089e7bfe9c108dfe08d0155,44.28714358195709,25.348912433127172,,
0x79f0f2fcbc571d3a72c40509af156cd14edf98b4,44.249,21.959052989,,
0x9a2cfcf728f62f7279951738f62974d32fdf7ad8,44.23142517500001,25.452553418414585,,
0x93b04453678fd733c1ef724f33b2340befedc93a,44.1875,25.824809937499996,,
0x32b90b5457a3e4350b7a57fe5c0d40381e55fa0f,44.1335089890625,25.229613940167404,,
0x24daadea9a872920a331b3f76559650ff65d1202,44.09524332224643,24.004449337703708,,
0xa5da365860b8820df220afc5313d2a2186da9786,44.039849379035154,25.34926833779288,,
0x95e76d34421fe8b73bffd22bfdfee045fb1ac55a,43.75,25.010374999999996,,
0xe9a21b08d4d93936a37eada3f53679efbcefaad1,43.72684778824826,24.998303843750435,,
0x6bf6fbe074180a0a4646e482e8002b4a77d63ade,43.68704320062835,23.792279242621348,,
0xd7194e7f4744566ae55d050b708612ffc09aa1a0,43.68612932681413,24.23911779859484,,
0x39183ea9bb33f5c415f21ceaf00c09e05eec9208,43.67245236056519,24.72839284720977,,
0x7216196191c71bd4b7260f38955e5a44a7e58e9d,43.667918266954345,24.917633004240237,,
0xb121cba18736c9288dc537e54c4c95ada9ca1f76,43.62683745285824,25.38090026952021,,
0xb9625ed84b2ffffa95b4486d870208d501ec97bd,43.50531602704432,26.58359810258556,,
0x323c6bdea2673934f595d1576b98ce06d77a9ffa,43.441125224070944,25.005030329721528,,
0x953e5b2b5d17cbca03475787fbd44ee7ab5a2edd,43.41794181616319,24.992728550775617,,
0xc1f93811a417bb1d4802f5fb967243d982cd66ea,43.32834598776368,26.47543149373979,,
0x9a17f8f1b27cfab6ad653f592e017ef2c43c4d05,43.3125,24.760271250000002,,
0x604e029b4764c754d17a0f2909a945c5dd109b65,43.21344395555454,24.87446505861744,,
0xfc253f5459e11d112ca2ecd7be3f53c87c453c90,43.075071884374985,23.412318140854286,,
0xc395dd99a62ed73f06a2b9d9597f30117007f635,42.991494091912145,24.747256772261665,,
0x53b0ff18647463219d57b4063bed2582dda4dfb7,42.94855594509655,24.321308779642127,,
0x05ea774fb1716494459ff87e80dc4063f5fb32bc,42.87584186736576,24.581524118630817,,
0x3705ee5808047ba2b2394c16772754c1d877e4d6,42.875,23.5105031875,,
0xaecb3aba1f4a0360768b6341b757c730c43a3371,42.8689906975,32.79797162339446,,
0xc919cff47915a937508e677cbe240a54731623dd,42.84323401657479,24.66194185767734,,
0x52622ec96600f3d5329077bfd3291e492402ce76,42.781772158125,23.336063336513867,,
0x010c105f889f1db357af9a8ac6573ce0caffad76,42.75444348896026,24.610798111606258,,
0x6d33a7f48724ec902910f7ab773b52296df3a717,42.60387824247769,20.77921720955832,,
0xa71ede2bfacdf221727b119bb5b5f910c7a6daac,42.59505184844769,32.588334291491606,,
0xd347fa87108adfd94b747d54bea8d9a9f62fcaa3,42.59000000000002,24.508010894999998,,
0xdfac87ec206496ea8d343c71581f41b1c5fc1eb1,42.576648961867086,24.508499187892735,,
0x5fbd7c9a9687f3a87c96b647ed11f721f94cbe1b,42.51781287975098,24.47403932234922,,
0x8799cebc5bef828f80f0ac693571d2b636412cdf,42.50154800173968,24.46514899518628,,
0x0f95ba66cc10427962d162da22226ca730006f56,42.45835999959941,23.160110049389665,,
0xa0cfd19e38a9cc84ebef003fdba4364b74809823,42.4576865303346,26.711553079770837,,
0x7d53aa58ac9c8467cc5306fd32068341f453a9d6,42.436150408749995,32.4668165558992,,
0x08041ce7b9b067192b81a37811b45389ecb730b1,42.40241907102948,17.831967230493767,,
0xe5c1be1e94740167143143608b4044a5f409d3ec,42.400130507523095,24.406715354662495,,
0x6c3eb4f46b642fe02795fb492ca58cbf4a6ed136,42.34439391958231,24.3747965161839,,
0x232cb651badbbd282ae2e0c1cdfb36818a50d447,42.20583165129433,24.509030021933185,,
0xc238e955282413d2d48a6e4b056e925d8a2accfc,42.1198652749096,24.24554757143587,,
0x413c5231ed5cb34ca0320ceb65b65cf7a48d4274,42.089581298733385,29.732964110632537,,
0x6563e5c06567b91e422283621d466c3a290d7211,42.058644260919635,23.551066589648368,,
0x983902329ebe24073b07340b54dd80e44e7217ed,42.03977254105998,24.660702717920973,,
0x8cbe37f72008bb41e995b096dc80bcfa937e10d6,41.9375,23.4617399375,,
0x78b721e5d57ad3f4919934bbcff8227875f67db8,41.890321690835755,20.03865403780945,,
0xa4087056cf18814979651641d7943507ecc16f22,41.75597101846623,23.59546301138687,,
0x96df0e17eda5332138493a7aee75bf297981ebd0,41.732805819038106,24.022778677180458,,
0x04f9c5df811b14060a384ebfdeff75ff1b28cb24,41.73175925880893,24.022118522131485,,
0xcef04200d45f9a4e407900d4bffe8fd6a8656075,41.71656166852547,23.880067435313617,,
0xef737f48c0e0369502b97f5868dfa6a13a38d326,41.68916941787252,23.997598670587244,,
0xf67d624aeaa2edafa00f379982e68637885444dc,41.65891140628204,23.041534831281304,,
0x4ac230fc13b8185a9a467662d8ec50e6a8410854,41.64085638248904,23.968716642244807,,
0xa34ac3c08818ad169643bad6bd1addd6447e3167,41.619522199615346,23.568392059574773,,
0x16364570bbc2181963fd8a845b39cbd3785be385,41.602038597450445,23.9463729017193,,
0xfb57a2d57fd95670caef9fd7d9ab442a90d2c111,41.57369612366256,23.931132389893015,,
0x39bf7b407b028e06589b41f50e695627d34ae61d,41.242027624134565,23.7391485130505,,
0x1cf7096c3aac0cffd97dab4700b3cf5a715025b1,41.23126104034244,22.41895910453844,,
0xdb4d733ee504ba9dcc4613f080fad0d940dad28d,41.1696163524652,23.697166702378272,,
0x06d46a7e4f1237f3b24ed709c76d52940320601d,41.16392654712176,23.69524669392066,,
0x607eedbec1d82e46812fa33d3f8ee63c999dfa9d,41.1124782011529,23.664579119421987,,
0x5b67fa8d8b45ee8a8981002775c4570b562d43a0,41.05144112376369,23.63049940259362,,
0x348c6a0f9b35f154dab74b1d6cf771a40285af02,41.04998567746688,23.68413026224662,,
0xbec97453b9024b94e712b559f730cf1aa6468bae,41,23.5930605,,
0x996fb9b954a5329a74d826f30bfa8c4858504deb,40.77433885522842,23.47095382801246,,
0xd69a410c24dc8d2acbf07af6909078db1688e793,40.76911327406331,23.467989092863967,,
0x7b40d47e322889345d6412ae84054ef4672b2260,40.738304397566615,31.128301343398242,,
0x8f4bd5dcb36c304ee2c03ed7c77751b7586c846c,40.54884576376146,29.860505679274535,,
0x74106617ed8212a4158d67d1b9b613b9fe9abcf6,40.520069555490416,23.32358529273712,,
0x23cf0bc290c7ba894aca15a9b5268bc664fae017,40.50960119665093,22.873209580431592,,
0xa3ff01feae0214d3967132cd7a52294e776d8abe,40.499761389999996,30.985334695573552,,
0x169e992b3c4be08c42582dab1dcfb2549d9c23e1,40.29929062973071,24.357944275099683,,
0xb266ad3504f2b48772aa1d47923e227aa76f089b,40.25,23.52358925,,
0xefa96c90dd0ba9ef5bf96a93f80e1d012c79a12a,40.22204117371912,26.900346554960237,,
0x62bd2781d9005925059b411950b6cd0169ac41a2,40.21654227443317,24.77309678047269,,
0xfa612a27205e8de325c82b7a89ca3d0a949e7fc2,40.0809795776506,24.604035379380875,,
0x6b5e9385b5b0770ec4a4cdd24535ce4ef7062cb6,40,23.01762,,
0xcbf0605a0082b058c3dc719e46d8b49953eb177e,40,26.7411,,
0xe5c8559c261195e0f37a4f580c08fa70632b1087,39.9629977925,30.57467055459804,,
0xd213afe9c908e540f11735dc487e2315a8bb558d,39.95946300332144,25.449719618761257,,
0x389d0544ded70c332cc18c17b322b1231072c505,39.89820066231984,25.10129882249536,,
0xe30ae8b56955d3a8d178109ff1fe7f39f61f2fee,39.88299213716866,22.060265119884985,,
0xe0964433cc6cb2d7ba4e46574bc8c178e36f40c1,39.844123377493545,21.745121254359667,,
0x25843c019dc9cbd31f960f3f57eccbd6cafe698b,39.833466256517866,22.928372481368907,,
0x0bb6ea99e4058314624c87df92332618656d25d4,39.801955822933635,22.910234894405818,,
0x95e4120ec7fae834030b57db433853d936cb46f2,39.62716799471818,21.91876422632997,,
0x6eac667bdf3f47689e6fd35c358277d8fce60f0e,39.625,30.277621,,
0x25ccf668befb2a8a3bd90f4ca2d4bd100c1f9249,39.621833501631,24.21062814760109,,
0x570dd7f95124593667ef002792ca78391f51ec4f,39.588472227492865,18.29082222317719,,
0x4bd60e1cf92844976fb31d4aaf091d7de6dfe426,39.5625,30.2298645,,
0x05402a14ee86db0532dde493c1366c010d12833f,39.549306394999995,26.439798930983358,,
0x640128a75d5c5f04824a4d2483ca15216c2c9978,39.542015079057805,22.75953257850908,,
0x43f39f509c0d8fdd330b8c3eba94df2437a53d4d,39.52973799761801,23.60809492063932,,
0xf109668260b36d9b307e2353554da29eb27f81e4,39.5094341237435,22.94260671886155,,
0xbdea4a20b35a6d78e66072d2e9554e8febf3cd37,39.491048738340325,22.732256144506263,,
0x6baa2544f419e9872419020d3d893d42b2d9b901,39.459911175708015,21.514948222492205,,
0x48b43df8fe8598061ed94508ab8fc0ada9292dfa,39.41999481175082,22.691153491617207,,
0x18a1d3bf8b6d78f2d0be66a76b31d20898f6cbee,39.375,27.815326875,,
0xdf6b3f50a874ed3a0a78d9a13287374a2ade0664,39.28729156796074,22.615002147250287,,
0xa2c222d8e0b2b9e1b0ec8680b8babbdb04a71014,39.27698857591758,22.776134750902663,,
0x2899556c12f4881ef903c8ca94d72dc49d0272b0,39.26450665961586,20.643120541567136,,
0xf34028f2b19192e3e7faff774f49f58078f6a284,39.23417131890161,22.58446244652002,,
0x528d32fd2f90fb9c4d61a5e4900853d46352705b,39.20504132529251,22.56765094517241,,
0xe314593698e0839dc21dd89e0ae683f52c9fb04a,39.17496214153507,22.394982714756463,,
0x45eea50bd6a3f8d5cdcadf8ec6ca5502d6fa8019,39.17117827994555,22.54686887731627,,
0x069b29f24dec20f2bb7f66ca993d43db9815c349,39.16179517973728,22.819035768424357,,
0x66f397a398190ad01eb86f459bca8aee33077172,39.13234071975128,21.356967019143106,,
0x3dbab940fa40363ea558ddbf017ca0cf4a599e0c,39.03961266289673,21.261255007206707,,
0xe2daf8ff5cba9fe42ed65ad575a3832d56515a7f,39.037499999999994,27.5769097875,,
0xb77f3f9ac982708b12dc02216b5ad6a8c04eaad8,39,22.442179499999998,,
0xfd1d9e6b31958edff099f4a52fe95828fb8c4c18,38.86407862346953,22.370210677422506,,
0xc10c1ee0845a7ddb04d9607b5e4650ed1f846665,38.82523757593543,17.937449161648964,,
0xf86123713109237bc9decd211a085c55a3e21275,38.7226603300004,22.28980760982236,,
0x1536c0763815097d62ca2eeeed520a30a4334c38,38.679621154804984,22.264212598633442,,
0x3dd55a61ea3b51e3dc334ac981704121e92733f2,38.644023188279455,22.54768837871835,,
0x338ca118e095419c0a8fcfbdaeb7b3cad780df4f,38.63790695842923,21.364307284859205,,
0x09f77a81ca8d4e904304de2d0d28096890d0e7f9,38.583241921149146,22.208453629879706,,
0x624ecbb88d61f5d32edee68cf26fbd33894860a8,38.5530494890625,22.039456574057407,,
0x9e8a39f09ef045a36e73b0f3ea710c24a48680b1,38.552431377829635,18.382882376770645,,
0xc6eff262e3bd7ffd37c54ca02d84b0949521a2b1,38.50439460499649,22.163351187859863,,
0x3ca11a0c00405c39603f1938bbce2c3855c1cd18,38.48715668734375,23.501404790561377,,
0x35c1d460fa685b71c3bf24709fef0e78254e4397,38.3859857448316,22.11192059061951,,
0xe8e087b83a21e404d01a0d76f99794c7b45dbb20,38.240644320437106,27.019307690649512,,
0x67216db07956ebb0082bfa5d7625d1c34a0e45d5,38.232639118766244,23.373461462769754,,
0x4dbb0bf25032c186f15436f7f6b8c543c1da9842,38.22084457421444,21.64374861408428,,
0x7c1703ebd1ae449d9574f5e10f8cf448c72c01b2,38.16160431917717,21.95141587170469,,
0x5e0bc6d7427fb4425ec9045781e946f91619f14b,38.07965283183492,26.907391191965704,,
0x96187632d84e4177ac522f011cf567623ea7c62c,38.05702054562738,26.533144998975835,,
0xb1143c27b99622d79444991b39b9d881a22d0442,38.00942031457477,21.87844113693921,,
0x44c4c34146c1ca0bddfd11dd4aaa08f7a9f7683c,38.006071703701025,21.877486440831326,,
0x61be33f334ee1ed712d98ec136200a6f5d897360,38.00172265095715,21.87456860502249,,
0xa20b551d1efdc3bbe7d0b21b5703e48e08c984f1,38,22.951629499999996,,
0x6bde3fbbe026852073cdfb8e78376a4781819141,37.95839199918927,21.849068944855265,,
0xbe1da4cd12ce7d5e63dde782e80c3c0819233e8a,37.8508959827875,22.20348432008828,,
0x0d4ea660a31d77016831bffb20b9d3c61f3625bf,37.8125,21.154027812499997,,
0xcf08cc34812b1c34eb45ddf0826e5b04b269886e,37.75554488830364,20.302696847316284,,
0xbcc89139672b3106c09e013c3525432d51835af8,37.75,17.07390975,,
0x4fa436793316f136d0c00dc1789d9124e61b7a66,37.74499905815053,22.176846388632235,,
0x122da385e09bc74cf4c3f946120631208456c4eb,37.724214357696255,21.714673866341254,,
0xb666794cb7f34db15cffa88cbaf277b39a056bf6,37.69053310496032,20.525417935559393,,
0x9a3bffe0a091e61333254536ccdf1e15b6a17834,37.66697007981085,21.67029951067348,,
0x302e2a0d4291ac14aa1160504ca45a0a1f2e7a5c,37.64630711162642,22.07576637083552,,
0xb5211ccf0e9383b1d7c86d99a971bb046415d12b,37.63161391935515,17.420638978961325,,
0xaceefa3ef0c1ebe410f6bc01f74cea9314b5dd89,37.59343388352539,19.271076223104814,,
0x3cbbd432e68caeb89fa76fe84c8a697579d4b307,37.573255830042385,17.5865275372975,,
0x35e1a50eb0a9ae6a48f4771cf05934a31651ed79,37.555413430739115,18.56827939976936,,
0xa1c2eb3efcc44e4da798deab0aa6a3f62000954a,37.55495232160093,21.616846744006875,,
0xe914e008c0c27ea2617785ee651f5b3b3b67b58f,37.51359020430766,23.582368282615015,,
0x7aedc901f4bf8ee99637763c515f73f2e9670f34,37.5,23.573825,,
0x0f3aa4c910d181968253a3ca8d85c9619d62aa23,37.5,21.950825000000002,,
0x6a648ae6bd52edb122000624984f14ca7d536340,37.5,21.222146875,,
0xca2ccdae9b22de1d92920998844625ec507bf54f,37.5,21.969956250000003,,
0xcad8068d826a84f4f26aff6766c6aba9bfae33c8,37.5,25.06978125,,
0x81f14b7b00a22db78090c1f180b6c54d497faffa,37.5,26.490787499999996,,
0x26f9b9467b5a8ad491150676dd38c2e7b50d6c8f,37.497368981250006,21.220657918564175,,
0x893ff2ecf8b91db158792874bfbd07093125ee01,37.477705333817696,21.57334732866887,,
0x91675c560956ebf7ff904fbfb0c96d118e93cbde,37.42694593909262,28.34454896805301,,
0xcd83173f6764ea3952d9687a070c54e1d5e2c1b2,37.3946529411512,21.5254877054833,,
0x785493b0350723f8bc9c71a147adaf573ffaa067,37.38648676635929,17.864939662190736,,
0x9222c7e7c839b26ed2d498897fdcffdb229ae111,37.351863153914096,21.50090860726167,,
0x999452be08cd8bd27771925a58239f4a645e5105,37.31480428859092,21.668174376733575,,
0x8c6f3a23870ae4222f95873d500a5fb211ef2a24,37.30557573592128,21.662858169234553,,
0x16066a5b858219b4af234e353b1d377cfc0eea3b,37.301615171562496,20.86821566387848,,
0xd9451466db056d59c94e55cbcee8881df1aa2fa5,37.245538774515126,21.427700059952453,,
0x62b4617745a2f6f21b148e69cfcba6e850baf110,37.06857401387256,21.337750985675665,,
0x0137bc50b43052e15fc443cfe352ceb621db71b5,37,21.291298499999996,,
0xe9bb10fd851f2689bd7b03320db160b9789ca486,36.912767127896636,20.222117876541276,,
0xade63fa51ad7109f445893a5b4551e8cd118dfa2,36.87116989867402,19.969720205215943,,
0xb1d836292c0222267e504c53124a1994cbdfe064,36.83309778359747,23.02392061023638,,
0x66f0b15c1591596963068874c2bf086a67ec97b3,36.79528314184505,20.823089925548917,,
0x199e3bc72a6ab7a1f625765b117725f0e454ce7c,36.763842690149005,20.352816911822362,,
0xa08e3a8d349f579d529d539b98fb92ce1bc37fe5,36.71353467381954,24.821356900898508,,
0xf5442f34023aec090b7692a4dd75c5bce0ef63a0,36.49886622372989,20.870188720821357,,
0x425d336e39a29907653d17e8bcc090195fe07e28,36.460369805137574,20.416412157759417,,
0x79d4f9e14b5f4a9d758622239ffa0ccf49da24f6,36.41044447662502,20.958966398280317,,
0xfc809f537624b1d4f36216c3b46c9788aef61d33,36.36000000000001,20.923016580000002,,
0x7e5acf9d704e7f4a53f3980e5b5ef8b3941b9d4d,36.349933358499996,20.91722382678192,,
0xa339d2e949edb3ae3b812abb138b71736ba8db46,36.32397372414539,22.701693496263058,,
0x68b478ad8215e360ee0989c241cb0a2b62ed066a,36.24111018136026,25.637580643393093,,
0xf8e133f38b178ed9130a18a1419ff99d9813b2f0,36.15352140908121,20.81110865456848,,
0x24ec43b1c085ea6e7e144917c1aa63afc179a5f3,36.14356869670789,22.08526017876605,,
0x3cf85f02eb726e901ce52089bf3b67ef73b169ba,36.02803964383897,27.28511526346857,,
0x8b2576bf6450021f67b6efb5eb0c413c37e3ead7,36.00914244254925,20.793353236966105,,
0xa854b67d2810c68ed9dd63e07816c46ed60b991e,36,20.373260999999996,,
0xd82299e0ccd58aa71349d1473d0efed141e1c0b5,35.864518378790216,20.643560616318695,,
0xcb3bf1fc3ee2bb374fb29335173793a45db2bfd3,35.78184254670082,20.596819707519693,,
0x2dff1e959f24bf32d38ca74810977853fd2b17cd,35.72823267978124,21.790863480794663,,
0x6d797cb990d82adc4bf67b248a6919198d5bdcd1,35.70940761348969,20.554540586011658,,
0xa61cbe08ebece32dd653c06b94e998f4258a6f1f,35.6342000584375,20.690907807885434,,
0x75a90272f195ec151cc96e441d722d66a517ac2e,35.625,20.85328375,,
0xcec0bf5da6799c7c52ccfe82e6507f2029eee06a,35.622621595586594,20.974115607841572,,
0x7c10e3970d330ae9d8b4406fccfeec357dd1bd6f,35.51868441857858,21.19833641609376,,
0xdb34d03c719dc1a325c6b7bf4d8319505299305e,35.463433358499984,20.407095823531918,,
0xa48cd3fb5591db40e95a2b073098540166d10b09,35.25,22.460877,,
0x3bd3ce89de87ddf4ce21e8f011cada6aa7f62d87,35.23457078518304,20.281221774207143,,
0x9e6c58d67e850a4c1b33175f3f2c72387d414038,35.2301932023406,20.677369692551014,,
0xecfeac95fe7641c2fdce0a360585dcb605d5cfcb,35.215090802716524,20.270918361820886,,
0x788a681e7ff180481253846654dfe91fae843d89,35.13088708726843,19.250339071884113,,
0xb6b1447eabd7017d8b0288b3b877b9db43154837,34.92001909709845,20.1010578064017,,
0xcb71b846701d5f7f1261110aee9ad4c0cc12fd89,34.861596984375,21.575891179865465,,
0x7d6a63d9ca9df5c227b74bd80770ecb04b77a6e3,34.78954234294606,17.833757333191222,,
0xa4746ba10a868c10d33e1842a4212187d56e5d2e,34.65440036177341,19.94558726353067,,
0xba0fd29b789a69886ec3dfdea900214b83bce5cf,34.60529755118795,14.76670336044782,,
0x140ac1bbf7c8a5619f2b4e50083a11d9981405ce,34.50428517375,19.5268002073122,,
0x097845948961425f550be635cc1b7b01be2c2e37,34.4993179899089,14.721479974017948,,
0x4b26878046df2e54de19bdb7be76173203e55c1d,34.430041045,23.01742926471124,,
0xb6451a911148ddc74e886d504dd8cc656f79285d,34.375,19.230934375,,
0x2dfd7e6bb701ad132c44110b1cbb31900e4e5c4b,34.375,19.230934375,,
0xf365926f12686faa43b3a190b25f9b0c5ad0b8d1,34.359823326898045,18.06394099645066,,
0x5a2b94a6107e0e321d1799373566310e847965fc,34.31264362633941,18.096955641410883,,
0x4c9a2c09a299b72f7eadcc5c446f5488fa8ec278,34.287,24.221056827,,
0x57082264961e693169f3c11b9f752b6a2f045167,34.26779309690657,19.725583561872646,,
